scorer,,,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais
labeled-data,110722_Cropped_ROI_0,img14030.png,,,110.37476808905379,62.81725417439702,125.20222634508346,73.63729128014842,118.38961038961037,72.03432282003709,121.99628942486083,65.62244897959184,129.20964749536176,55.20315398886825,142.43413729128014,42.780148423005556,,,,,,,,,,,124.40074211502781,112.50927643784789,108.77179962894246,97.28107606679035,144.43784786641928,98.88404452690168,157.66233766233765,15.930426716140971,156.05936920222632,78.44619666048237,88.33395176252318,18.334879406307948,87.1317254174397,78.04545454545453,117.98886827458256,41.97866419294988,82.72356215213355,44.783858998144694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.28571428571428,16.73191094619662,288.70500927643786,19.136363636363598,66.29313543599255,139.35899814471244,283.4953617810761,139.75974025974028,295.9183673469388,87.66326530612244,294.31539888682744,151.38126159554733
labeled-data,110722_Cropped_ROI_0,img16377.png,272.67532467532465,144.56864564007424,261.0538033395176,126.93599257884973,281.89239332096474,126.93599257884973,272.27458256029684,130.94341372912803,272.27458256029684,122.92857142857144,271.0723562152133,102.49072356215214,268.2671614100185,87.66326530612244,265.4619666048237,78.44619666048237,,,,,,,,,124.80148423005565,111.70779220779221,109.97402597402595,98.08256029684603,141.63265306122446,97.68181818181819,156.46011131725416,18.735621521335787,154.85714285714283,79.24768089053802,87.5324675324675,20.739332096474925,86.73098330241186,76.84322820037104,117.98886827458256,39.17346938775509,82.32282003710574,39.97495361781074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.69016697588125,15.128942486085322,287.5027829313543,19.136363636363598,63.487940630797766,140.1604823747681,280.6901669758812,146.57235621521338,296.3191094619666,84.85807050092765,294.31539888682744,150.9805194805195
labeled-data,110722_Cropped_ROI_0,img16843.png,,,123.19851576994432,66.02319109461965,145.64007421150276,62.01576994434137,134.82003710575137,66.42393320964749,134.41929499072356,57.60760667903523,134.82003710575137,43.18089053803337,131.2133580705009,33.16233766233765,128.80890538033393,26.34972170686453,,,,,,,,,124.80148423005565,111.70779220779221,108.77179962894246,99.68552875695732,141.23191094619665,97.28107606679035,156.46011131725416,17.5333951762523,156.860853432282,77.24397031539888,88.33395176252318,18.735621521335787,87.5324675324675,78.04545454545453,112.37847866419293,45.98608534322818,81.12059369202225,45.18460111317253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.28571428571428,17.93413729128011,286.7012987012987,18.334879406307948,63.487940630797766,137.75602968460112,279.8886827458256,140.96196660482377,294.71614100185525,86.46103896103895,293.113172541744,152.98423005565866
labeled-data,110722_Cropped_ROI_0,img17426.png,,,130.41187384044525,62.01576994434137,154.85714285714283,57.60760667903523,142.43413729128014,62.41651205936918,141.63265306122446,55.60389610389609,139.2282003710575,41.57792207792207,133.21706864564007,31.55936920222632,130.41187384044525,22.743042671614063,,,,,,,,,124.80148423005565,112.50927643784789,109.57328385899814,100.08627087198516,142.43413729128014,99.68552875695732,157.66233766233765,18.334879406307948,154.05565862708718,78.04545454545453,88.33395176252318,17.5333951762523,85.92949907235621,78.84693877551021,113.1799628942486,44.783858998144694,81.52133580705006,41.57792207792207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.28942486085342,17.13265306122446,285.8998144712431,20.739332096474925,68.69758812615953,137.3552875695733,284.2968460111317,140.56122448979593,294.71614100185525,84.45732838589981,294.71614100185525,156.19016697588128
labeled-data,110722_Cropped_ROI_0,img18063.png,,,130.41187384044525,61.214285714285694,153.65491651205934,60.012059369202206,140.43042671614097,61.214285714285694,141.23191094619665,54.00092764378476,139.62894248608532,40.77643784786639,139.2282003710575,28.353432282003695,,,,,,,,,,,123.19851576994432,113.71150278293138,108.37105751391465,96.4795918367347,140.02968460111316,97.68181818181819,155.25788497217067,15.529684601113132,153.65491651205934,77.64471243042672,90.33766233766232,17.13265306122446,87.5324675324675,77.24397031539888,117.18738404452688,41.97866419294988,81.12059369202225,40.37569573283858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.68645640074209,14.327458256029644,290.3079777365491,19.537105751391437,65.4916512059369,140.56122448979593,281.89239332096474,143.36641929499075,294.31539888682744,84.45732838589981,293.9146567717996,153.38497217068647
labeled-data,110722_Cropped_ROI_0,img19812.png,,,136.02226345083486,62.81725417439702,156.05936920222632,47.18831168831167,146.84230055658625,56.80612244897958,138.42671614100183,48.39053803339516,131.61410018552874,39.17346938775509,122.79777365491648,29.956400742114994,,,,,,,,,,,123.99999999999997,113.31076066790354,107.16883116883116,100.08627087198516,140.02968460111316,96.88033395176254,156.860853432282,17.5333951762523,155.25788497217067,78.44619666048237,88.33395176252318,17.13265306122446,86.73098330241186,77.64471243042672,117.18738404452688,43.18089053803337,81.52133580705006,42.780148423005556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.28942486085342,16.73191094619662,281.49165120593693,17.5333951762523,63.487940630797766,137.75602968460112,281.0909090909091,144.96938775510205,296.3191094619666,84.85807050092765,293.113172541744,152.58348794063082
labeled-data,110722_Cropped_ROI_0,img20399.png,,,133.61781076066788,62.41651205936918,153.25417439703153,49.19202226345081,144.43784786641928,59.611317254174395,140.43042671614097,51.596474953617786,131.61410018552874,38.77272727272725,121.595547309833,29.555658627087183,,,,,,,,,,,124.40074211502781,112.10853432282005,107.97031539888681,99.68552875695732,143.2356215213358,97.68181818181819,154.45640074211502,17.5333951762523,153.25417439703153,76.44248608534323,89.13543599257883,18.735621521335787,87.1317254174397,78.44619666048237,114.38218923933209,43.982374768089045,81.52133580705006,44.783858998144694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.487940630797766,17.13265306122446,287.90352504638213,20.739332096474925,69.89981447124302,138.5575139146568,283.0946196660482,142.56493506493507,294.71614100185525,84.45732838589981,293.9146567717996,149.3775510204082
labeled-data,110722_Cropped_ROI_0,img23415.png,136.4230055658627,64.82096474953616,119.19109461966605,56.00463821892393,144.03710575139144,52.798701298701275,132.01484230055658,55.60389610389609,130.41187384044525,48.791280148423,128.80890538033393,38.37198515769941,127.60667903525044,26.750463821892367,,,,,,,,,,,123.99999999999997,113.31076066790354,107.97031539888681,98.48330241187384,142.83487940630795,99.68552875695732,156.05936920222632,18.735621521335787,156.05936920222632,77.24397031539888,86.33024118738402,17.93413729128011,86.33024118738402,78.04545454545453,112.77922077922076,43.581632653061206,81.12059369202225,43.18089053803337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.487940630797766,17.93413729128011,282.29313543599255,20.338589981447086,64.69016697588125,142.16419294990726,282.69387755102036,138.15677179962896,295.9183673469388,80.85064935064935,294.71614100185525,148.5760667903525
labeled-data,110722_Cropped_ROI_0,img26068.png,,,118.38961038961037,64.42022263450835,134.82003710575137,64.42022263450835,126.80519480519479,66.82467532467533,124.80148423005565,59.210575139146556,124.40074211502781,47.18831168831167,124.40074211502781,33.56307977736546,130.0111317254174,28.353432282003695,,,,,,,,,126.40445269016695,109.30333951762523,107.16883116883116,100.08627087198516,140.43042671614097,98.48330241187384,153.25417439703153,17.5333951762523,154.45640074211502,77.64471243042672,87.5324675324675,17.13265306122446,87.1317254174397,78.44619666048237,109.97402597402595,45.98608534322818,81.9220779220779,45.18460111317253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.69016697588125,17.13265306122446,281.49165120593693,23.54452690166974,63.88868274582558,139.75974025974028,281.49165120593693,143.76716141001856,294.31539888682744,83.25510204081633,293.5139146567718,150.9805194805195
labeled-data,110722_Cropped_ROI_0,img26307.png,101.95918367346937,42.37940630797772,115.98515769944339,32.36085343228197,116.78664192949907,50.79499072356214,115.58441558441558,41.17717996289423,123.59925788497216,39.17346938775509,136.82374768089053,34.76530612244895,149.24675324675323,32.76159554730981,161.2690166975881,33.56307977736546,,,,,,,,,124.40074211502781,111.3070500927644,108.37105751391465,97.28107606679035,141.23191094619665,95.27736549165121,156.05936920222632,16.73191094619662,156.860853432282,77.64471243042672,88.33395176252318,18.334879406307948,88.734693877551,79.24768089053802,115.18367346938774,47.18831168831167,81.9220779220779,47.18831168831167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.28942486085342,15.930426716140971,280.6901669758812,22.342300556586252,65.89239332096474,137.75602968460112,284.69758812615953,140.56122448979593,295.9183673469388,88.06400742115028,295.51762523191087,152.58348794063082
labeled-data,110722_Cropped_ROI_0,img27333.png,,,123.19851576994432,64.01948051948051,144.43784786641928,60.412801484230044,136.02226345083486,65.221706864564,134.01855287569572,56.40538033395174,133.61781076066788,44.783858998144694,132.81632653061223,29.956400742114994,,,,,,,,,,,123.19851576994432,111.3070500927644,109.57328385899814,98.48330241187384,142.83487940630795,98.08256029684603,156.860853432282,16.33116883116881,157.66233766233765,78.04545454545453,87.1317254174397,18.334879406307948,88.734693877551,77.64471243042672,113.58070500927641,46.38682745825602,81.12059369202225,43.982374768089045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88497217068644,17.5333951762523,281.0909090909091,23.54452690166974,67.09461966604823,142.56493506493507,280.6901669758812,143.76716141001856,295.51762523191087,86.06029684601114,293.9146567717996,147.77458256029686
labeled-data,110722_Cropped_ROI_0,img28595.png,292.7124304267161,126.53525046382191,269.06864564007424,129.3404452690167,282.29313543599255,118.11966604823749,280.6901669758812,125.33302411873842,273.8775510204082,117.31818181818184,266.66419294990726,107.2996289424861,264.6604823747681,96.4795918367347,263.85899814471236,88.86549165120593,,,290.70871985157703,116.11595547309835,,,,,123.99999999999997,112.10853432282005,105.56586270871983,99.28478664192951,144.83858998144711,97.68181818181819,154.05565862708718,17.93413729128011,156.46011131725416,78.84693877551021,86.73098330241186,18.735621521335787,90.33766233766232,80.0491651205937,122.39703153988867,45.18460111317253,81.12059369202225,42.780148423005556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.08719851576993,16.33116883116881,283.8961038961039,19.136363636363598,64.69016697588125,140.96196660482377,280.6901669758812,143.76716141001856,295.9183673469388,85.6595547309833,295.9183673469388,143.36641929499075
labeled-data,110722_Cropped_ROI_0,img28714.png,257.44712430426716,36.368274582560275,239.81447124304268,47.58905380333951,240.6159554730983,30.75788497217067,244.22263450834876,38.77272727272725,234.20408163265304,38.37198515769941,220.97959183673467,37.570500927643764,206.5528756957328,37.9712430426716,192.92764378478662,38.37198515769941,,,,,,,,,123.59925788497216,112.50927643784789,108.37105751391465,98.48330241187384,142.43413729128014,98.48330241187384,156.05936920222632,18.334879406307948,155.25788497217067,76.44248608534323,86.73098330241186,16.73191094619662,88.33395176252318,78.04545454545453,117.58812615955472,45.585343228200344,85.12801484230053,44.383116883116855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.28942486085342,16.33116883116881,283.8961038961039,19.537105751391437,65.89239332096474,138.9582560296846,283.4953617810761,142.16419294990726,294.31539888682744,86.06029684601114,294.31539888682744,150.57977736549168
labeled-data,110722_Cropped_ROI_0,img29703.png,,,130.8126159554731,64.01948051948051,145.64007421150276,56.00463821892393,140.43042671614097,63.61873840445267,135.62152133580705,52.798701298701275,130.41187384044525,41.57792207792207,130.41187384044525,27.551948051948017,,,,,,,,,,,123.99999999999997,114.11224489795919,108.77179962894246,98.88404452690168,142.43413729128014,98.88404452690168,156.46011131725416,18.334879406307948,157.2615955473098,78.04545454545453,87.5324675324675,18.334879406307948,87.1317254174397,78.04545454545453,112.37847866419293,46.38682745825602,79.91836734693877,45.585343228200344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.28200371057511,15.128942486085322,282.69387755102036,21.540816326530575,63.88868274582558,140.96196660482377,283.0946196660482,142.16419294990726,294.31539888682744,87.26252319109463,295.11688311688306,148.97680890538035
labeled-data,110722_Cropped_ROI_0,img31155.png,,,123.19851576994432,63.21799628942486,145.23933209647493,54.00092764378476,138.82745825602967,60.012059369202206,133.61781076066788,51.596474953617786,128.00742115027828,37.570500927643764,122.79777365491648,26.34972170686453,,,,,,,,,,,123.59925788497216,111.3070500927644,107.97031539888681,97.28107606679035,142.0333951762523,98.08256029684603,155.6586270871985,17.93413729128011,155.25788497217067,76.84322820037104,87.5324675324675,17.5333951762523,87.1317254174397,77.24397031539888,108.77179962894246,45.98608534322818,82.72356215213355,42.780148423005556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.487940630797766,17.93413729128011,281.49165120593693,23.143784786641902,67.09461966604823,139.35899814471244,283.0946196660482,140.96196660482377,295.9183673469388,85.25881261595546,294.71614100185525,150.57977736549168
labeled-data,110722_Cropped_ROI_0,img33422.png,,,121.19480519480518,60.012059369202206,141.63265306122446,59.210575139146556,130.41187384044525,62.81725417439702,131.2133580705009,56.00463821892393,131.61410018552874,39.97495361781074,136.02226345083486,27.151205936920206,,,,,,,,,,,127.60667903525044,111.70779220779221,106.76808905380332,98.88404452690168,140.43042671614097,95.67810760667905,156.05936920222632,16.73191094619662,154.05565862708718,78.44619666048237,90.73840445269016,15.930426716140971,87.1317254174397,77.64471243042672,113.1799628942486,46.38682745825602,81.9220779220779,45.585343228200344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.08348794063079,16.33116883116881,284.2968460111317,20.739332096474925,63.88868274582558,139.75974025974028,281.89239332096474,145.77087198515773,295.11688311688306,84.05658627087197,294.71614100185525,150.9805194805195
labeled-data,110722_Cropped_ROI_0,img39230.png,,,122.79777365491648,64.82096474953616,142.43413729128014,56.80612244897958,136.4230055658627,63.61873840445267,130.41187384044525,57.20686456400742,126.80519480519479,45.585343228200344,125.6029684601113,29.154916512059344,,,,,,,,,,,122.79777365491648,111.3070500927644,108.37105751391465,99.28478664192951,143.63636363636363,98.08256029684603,152.45269016697586,19.136363636363598,154.85714285714283,76.84322820037104,88.734693877551,17.5333951762523,86.73098330241186,78.04545454545453,108.37105751391465,44.783858998144694,82.32282003710574,43.581632653061206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88868274582558,17.93413729128011,279.8886827458256,22.342300556586252,65.09090909090907,138.9582560296846,279.8886827458256,143.36641929499075,295.11688311688306,88.86549165120593,294.71614100185525,151.78200371057517
labeled-data,110722_Cropped_ROI_0,img41534.png,,,123.99999999999997,57.20686456400742,143.2356215213358,55.20315398886825,134.01855287569572,60.412801484230044,135.2207792207792,51.596474953617786,136.82374768089053,37.570500927643764,142.83487940630795,23.143784786641902,,,,,,,,,,,122.79777365491648,113.31076066790354,108.77179962894246,100.487012987013,142.83487940630795,97.28107606679035,155.25788497217067,17.5333951762523,156.05936920222632,78.44619666048237,87.93320964749535,17.93413729128011,87.93320964749535,77.64471243042672,114.7829313543599,42.37940630797772,81.9220779220779,43.18089053803337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.69016697588125,17.13265306122446,283.8961038961039,19.937847866419276,71.50278293135435,141.76345083487942,281.0909090909091,147.37384044526902,296.3191094619666,84.85807050092765,294.31539888682744,151.78200371057517
labeled-data,110722_Cropped_ROI_0,img42931.png,,,126.80519480519479,63.61873840445267,153.25417439703153,58.80983302411872,138.82745825602967,61.61502782931353,138.82745825602967,54.80241187384044,136.02226345083486,39.5742115027829,130.0111317254174,26.750463821892367,,,,,,,,,,,123.99999999999997,111.70779220779221,107.97031539888681,99.28478664192951,143.63636363636363,96.4795918367347,158.86456400742114,18.334879406307948,156.05936920222632,79.64842300556586,87.93320964749535,19.136363636363598,89.13543599257883,78.44619666048237,112.37847866419293,46.38682745825602,81.9220779220779,44.783858998144694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88868274582558,19.136363636363598,285.49907235621515,21.941558441558414,69.89981447124302,140.96196660482377,282.69387755102036,143.36641929499075,294.71614100185525,85.25881261595546,293.9146567717996,149.778293135436
labeled-data,110722_Cropped_ROI_0,img44326.png,,,119.9925788497217,65.221706864564,138.42671614100183,62.41651205936918,128.80890538033393,67.62615955473098,128.80890538033393,58.80983302411872,126.40445269016695,44.783858998144694,129.20964749536176,32.36085343228197,,,,,,,,,,,124.80148423005565,111.70779220779221,108.77179962894246,98.08256029684603,141.63265306122446,98.88404452690168,152.45269016697586,21.941558441558414,155.6586270871985,77.64471243042672,88.734693877551,19.537105751391437,87.1317254174397,77.24397031539888,111.57699443413728,47.98979591836732,81.9220779220779,45.98608534322818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.89239332096474,18.735621521335787,278.2857142857142,23.143784786641902,63.487940630797766,141.76345083487942,278.68645640074214,142.56493506493507,296.7198515769944,90.06771799628942,294.31539888682744,150.9805194805195
