scorer,,,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais
labeled-data,111622_Cropped_ROI_1,img08080.png,69.89371394469869,14.111156895620809,76.51794310722109,22.312583477791378,58.8533320071614,23.574341413509927,68.94739549290979,21.366265026002452,68.94739549290979,25.46697831708775,72.41722981613579,42.18527096535851,78.72601949472853,53.85653187075508,,,,,,,,,,,124.46474466452592,115.99811020489358,72.73266930006544,86.3467987155077,73.36354826792471,71.52114297081474,157.5858904771378,21.05082554207283,155.69325357356,82.2460854244224,88.50464349654727,19.47362812242463,87.24288556082873,80.98432748870385,116.26331808235535,48.49406064395126,79.35689846258781,46.601423740373434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.638605814317046,21.681704509932104,286.91607888828906,23.574341413509927,69.57827446076907,137.76343459603854,280.29184972576667,142.8104663389127,294.80206598652995,89.8166330387337,291.96311063116326,155.74348518002785
labeled-data,111622_Cropped_ROI_1,img10994.png,73.04810878399506,16.319233283128256,86.9274460768991,22.628022961721,63.58492426610594,27.359615220665574,75.25618517150254,22.943462445650653,77.14882207508036,26.7287362528063,79.35689846258781,43.13158941714741,80.61865639830636,54.1719713546847,,,,,,,,,,,125.0956236323852,116.3135496888232,73.67898775185434,91.07839097445225,72.73266930006544,64.58147432436274,157.27045099320821,20.419946574213554,156.00869305748967,82.87696439228168,88.18920401261765,20.104507090283903,84.71936968939166,80.35344852084458,114.37068117877753,48.49406064395126,79.04145897865818,47.23230270823271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.10844013754304,21.05082554207283,288.4932763079372,21.997143993861727,68.94739549290979,137.13255562817926,282.18448662934446,142.8104663389127,293.85574753474106,89.8166330387337,292.27855011509286,157.63612208360567
labeled-data,111622_Cropped_ROI_1,img14264.png,,,139.92127937707812,111.89739691380831,154.1160561539118,120.72970246383812,144.65287163602267,120.09882349597885,148.75358492710797,114.42091278524538,159.163087896786,100.22613600841171,171.46522777004185,88.8703145869448,178.08945693256425,84.7696012958595,,,,,,,,,124.14930518059627,117.57530762454175,74.94074568757289,100.22613600841171,71.15547188041724,84.7696012958595,157.27045099320821,20.735386058143177,156.32413254141926,80.66888800477423,88.50464349654727,20.735386058143177,86.9274460768991,81.93064594049278,116.26331808235535,48.178621160021606,80.61865639830636,48.178621160021606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.31651652505052,21.05082554207283,289.43959475972616,21.366265026002452,68.31651652505052,138.3943135638978,279.976410241837,142.49502685498308,294.1711870186707,89.8166330387337,292.90942908295216,155.4280456960982
labeled-data,111622_Cropped_ROI_1,img14859.png,,,84.403930205462,46.601423740373434,86.61200659296945,28.936812640313747,87.873764528688,36.50736025462504,81.24953536616563,34.93016283497684,67.68563755719124,28.936812640313747,63.58492426610594,17.26555173491718,,,,,,,,,,,125.72650260024447,114.73635226917503,75.25618517150254,100.85701497627099,71.47091136434689,84.45416181192988,158.2167694449971,18.842749154565354,156.95501150927856,81.2997669726335,87.873764528688,22.312583477791378,87.24288556082873,81.93064594049278,118.4713944698628,47.54774219216233,82.19585381795456,50.07125806359943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.67947085737028,135.23991872460144,,,,,,,,,,,,,64.21580323396522,23.258901929580276,289.1241552757965,25.46697831708775,66.73931910540232,136.50167666032,280.29184972576667,141.54870840319418,294.80206598652995,88.55487510301515,291.96311063116326,157.0052431157464
labeled-data,111622_Cropped_ROI_1,img15434.png,73.67898775185434,83.50784336014095,58.537892523231775,61.742518968995995,77.46426155900998,65.21235329222202,68.63195600898014,73.41377987439256,68.63195600898014,61.42707948506637,74.30986671971361,43.44702890107706,79.04145897865818,27.99049418852485,,,,,,,,,,,126.35738156810375,115.05179175310465,75.25618517150254,101.48789394413026,79.04145897865818,81.61520645656313,157.90132996106746,20.735386058143177,156.32413254141926,80.98432748870385,88.82008298047693,20.419946574213554,86.9274460768991,80.66888800477423,113.4243627269886,48.178621160021606,82.51129330188418,45.339665804654885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.6809201739181,40.60807354571031,,,,,,,,,,,,,65.79300065361342,20.104507090283903,287.5469578561483,23.258901929580276,68.94739549290979,138.07887407996816,281.5536076614852,143.441345306772,295.1175054704596,89.50119355480408,291.33223166330396,159.84419847111315
labeled-data,111622_Cropped_ROI_1,img16266.png,,,67.68563755719124,21.366265026002452,60.11508994287995,42.500710449288135,60.43052942680957,30.514010059961947,63.26948478217632,31.460328511750845,75.57162465543216,35.87648128676577,89.4509619483362,43.762468385006684,,,,,,,,,,,125.72650260024447,115.99811020489358,75.88706413936181,103.38053084770809,84.71936968939166,70.57482451902584,157.90132996106746,20.104507090283903,155.37781408963036,81.61520645656313,90.3972804001251,20.735386058143177,87.24288556082873,80.66888800477423,113.73980221091826,47.86318167609198,81.56497485009528,45.65510528858451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.16212168575414,19.158188638495005,284.70800250078156,20.419946574213554,66.10844013754304,139.3406320156867,282.4999261132741,144.3876637585609,294.48662650260036,87.60855665122625,291.0167921793743,158.5824405353946
labeled-data,111622_Cropped_ROI_1,img16521.png,,,71.78635084827651,21.997143993861727,61.69228736252812,42.18527096535851,63.900363750035595,29.56769160817302,68.94739549290979,29.252252124243398,81.8804143340249,35.87648128676577,96.07519111085857,43.762468385006684,,,,,,,,,,,125.41106311631482,115.68267072096393,75.25618517150254,103.69597033163774,85.03480917332128,70.25938503509622,157.5858904771378,21.05082554207283,156.32413254141926,80.35344852084458,88.50464349654727,20.104507090283903,88.50464349654727,80.66888800477423,118.15595498593318,45.024226320725234,81.24953536616563,47.23230270823271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.53124271789487,20.735386058143177,287.5469578561483,22.628022961721,69.57827446076907,139.65607149961636,279.976410241837,146.59574014606835,294.48662650260036,88.55487510301515,291.6476711472336,157.0052431157464
labeled-data,111622_Cropped_ROI_1,img17883.png,,,77.46426155900998,21.366265026002452,59.48421097502067,29.883131092102673,68.63195600898014,22.312583477791378,70.20915342862834,27.99049418852485,77.77970104293964,42.500710449288135,85.98112762511018,54.1719713546847,,,,,,,,,,,124.78018414845555,114.73635226917503,75.25618517150254,103.69597033163774,73.99442723578399,75.30641677797038,158.84764841285636,19.47362812242463,157.27045099320821,80.35344852084458,87.873764528688,21.05082554207283,87.873764528688,82.56152490835206,116.57875756628498,47.23230270823271,81.8804143340249,48.178621160021606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.79300065361342,20.104507090283903,288.1778368240076,21.05082554207283,70.52459291255796,139.3406320156867,282.4999261132741,146.28030066213873,293.85574753474106,89.18575407087442,291.33223166330396,160.79051692290204
labeled-data,111622_Cropped_ROI_1,img18408.png,77.46426155900998,11.58764102418371,75.25618517150254,32.40664696353974,56.64525561965395,27.99049418852485,68.63195600898014,23.258901929580276,65.16212168575414,30.82944954389157,68.63195600898014,48.49406064395126,83.14217226974345,53.85653187075508,,,,,,,,,,,126.98826053596302,116.62898917275285,76.20250362329143,104.32684929949701,81.8804143340249,72.46746142260366,156.00869305748967,21.366265026002452,156.00869305748967,81.93064594049278,88.50464349654727,20.419946574213554,86.61200659296945,80.03800903691496,118.15595498593318,46.601423740373434,81.24953536616563,45.97054477251416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.62530620364326,9.379564636676264,,,,,,,,,,,,,62.323166330387394,18.52730967063573,289.1241552757965,20.104507090283903,67.05475858933197,139.65607149961636,281.23816817755556,148.4883770496462,295.1175054704596,88.55487510301515,291.0167921793743,159.84419847111315
labeled-data,111622_Cropped_ROI_1,img22493.png,,,77.77970104293964,19.47362812242463,59.48421097502067,24.520659865298825,69.26283497683941,19.47362812242463,70.20915342862834,21.997143993861727,74.62530620364326,39.661755093921414,78.41058001079891,54.48741083861435,,,,,,,,,,,125.72650260024447,116.94442865668248,77.46426155900998,102.43421239591919,108.06189150018479,64.89691380829237,156.95501150927856,19.158188638495005,157.27045099320821,79.40713006905568,90.71271988405475,20.419946574213554,87.873764528688,83.19240387621133,119.41771292165173,48.178621160021606,81.56497485009528,49.12493961181053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.69228736252812,18.21187018670608,285.33888146864086,22.628022961721,63.58492426610594,143.12590582284236,281.86904714541487,147.22661911392765,293.85574753474106,85.71591974764843,293.2248685668818,156.37436414788712
labeled-data,111622_Cropped_ROI_1,img25333.png,82.51129330188418,26.7287362528063,80.30321691437673,39.34631560999176,64.21580323396522,33.98384438318794,72.73266930006544,34.93016283497684,68.63195600898014,41.238952513569586,66.73931910540232,53.2256529028958,73.67898775185434,65.21235329222202,,,,,,,,,,,124.14930518059627,114.73635226917503,78.72601949472853,102.74965187984881,104.27661769302914,28.936812640313747,156.95501150927856,20.104507090283903,155.69325357356,79.7225695529853,89.4509619483362,20.735386058143177,87.873764528688,80.35344852084458,117.5250760180739,48.178621160021606,80.30321691437673,48.80950012788088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.10844013754304,21.05082554207283,285.33888146864086,21.997143993861727,68.94739549290979,138.07887407996816,280.9227286936259,146.28030066213873,294.80206598652995,88.55487510301515,293.85574753474106,154.4817272443093
labeled-data,111622_Cropped_ROI_1,img26700.png,291.0167921793743,104.01140981556736,272.7213021114554,110.95107846201938,281.86904714541487,92.97102787803007,282.4999261132741,103.69597033163774,273.9830600471739,99.59525704055244,262.3117991417773,93.91734632981897,247.80158288101404,89.50119355480408,240.86191423456205,88.8703145869448,,,,,,,,,124.46474466452592,116.3135496888232,78.41058001079891,103.38053084770809,112.79348375912933,27.044175736735923,158.2167694449971,20.419946574213554,156.00869305748967,82.2460854244224,87.24288556082873,20.735386058143177,85.98112762511018,78.77625110119641,118.4713944698628,48.80950012788088,81.24953536616563,49.12493961181053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.73931910540232,21.366265026002452,285.0234419847112,23.88978089743955,66.4238796214727,138.07887407996816,280.9227286936259,145.01854272642018,295.1175054704596,91.07839097445225,292.5939895990225,154.4817272443093
labeled-data,111622_Cropped_ROI_1,img31314.png,85.66568814118055,38.08455767427321,85.03480917332128,51.963894967177254,70.20915342862834,46.91686322430306,78.72601949472853,45.339665804654885,75.57162465543216,52.59477393503653,72.41722981613579,64.58147432436274,72.41722981613579,78.14537213333713,,,,,,,,,,,124.78018414845555,114.73635226917503,76.51794310722109,110.32019949416011,91.34359885191402,39.03087612606214,157.5858904771378,19.158188638495005,156.00869305748967,82.2460854244224,90.3972804001251,19.158188638495005,87.24288556082873,83.50784336014095,120.048591889511,47.23230270823271,81.24953536616563,46.28598425644378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.16212168575414,22.943462445650653,285.9697604365001,27.359615220665574,66.10844013754304,142.8104663389127,282.18448662934446,149.4346955014351,293.85574753474106,86.97767768336698,291.96311063116326,156.68980363181674
labeled-data,111622_Cropped_ROI_1,img32194.png,,,77.77970104293964,18.52730967063573,62.323166330387394,19.78906760635428,69.57827446076907,18.21187018670608,70.52459291255796,21.681704509932104,72.41722981613579,35.561041802836115,75.57162465543216,51.6484554832476,,,,,,,,,,,126.98826053596302,117.25986814061213,75.25618517150254,108.11212310665266,,,155.69325357356,19.78906760635428,155.69325357356,80.03800903691496,87.55832504475838,20.104507090283903,85.98112762511018,81.93064594049278,117.5250760180739,48.49406064395126,79.98777743044708,49.75581857966981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.53124271789487,21.681704509932104,285.0234419847112,24.520659865298825,66.73931910540232,141.54870840319418,281.5536076614852,144.70310324249056,295.1175054704596,87.60855665122625,292.5939895990225,157.32068259967605
labeled-data,111622_Cropped_ROI_1,img33075.png,,,79.04145897865818,23.88978089743955,60.43052942680957,29.252252124243398,69.89371394469869,23.88978089743955,70.84003239648762,28.621373156384124,74.30986671971361,44.077907868936336,78.41058001079891,58.58812412969962,,,,,,,,,,,127.6191395038223,114.10547330131575,77.14882207508036,108.74300207451194,,,156.6395720253489,20.104507090283903,156.6395720253489,80.35344852084458,88.50464349654727,18.842749154565354,86.29656710903983,82.87696439228168,118.15595498593318,46.601423740373434,82.51129330188418,46.28598425644378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.10844013754304,19.78906760635428,289.1241552757965,23.574341413509927,68.94739549290979,138.70975304782746,281.5536076614852,145.3339822103498,295.1175054704596,88.23943561908553,292.27855011509286,156.68980363181674
labeled-data,111622_Cropped_ROI_1,img40959.png,,,62.323166330387394,36.19192077069539,58.222453039302124,51.33301599931798,58.222453039302124,44.077907868936336,63.58492426610594,45.024226320725234,75.25618517150254,48.80950012788088,90.08184091619547,54.48741083861435,,,,,,,,,,,122.88754724487772,116.62898917275285,108.69277046804406,68.05130864758874,,,157.27045099320821,20.419946574213554,156.32413254141926,80.35344852084458,88.18920401261765,20.104507090283903,88.50464349654727,83.8232828440706,114.05524169484788,47.23230270823271,80.93409588223601,46.28598425644378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.96214442013138,124.51497627099377,,,,,,,67.68563755719124,21.05082554207283,286.28519992042976,23.88978089743955,69.57827446076907,138.3943135638978,282.81536559720377,148.80381653357583,295.7483844383189,89.50119355480408,293.2248685668818,158.26700105146494
labeled-data,111622_Cropped_ROI_1,img41470.png,70.20915342862834,32.40664696353974,79.35689846258781,43.762468385006684,57.9070135553725,46.91686322430306,68.94739549290979,39.34631560999176,70.20915342862834,45.65510528858451,73.36354826792471,59.53444258148855,80.93409588223601,72.78290090653329,,,,,,,,,,,122.88754724487772,115.68267072096393,108.37733098411444,67.10499019579984,,,158.53220892892676,20.104507090283903,157.5858904771378,79.7225695529853,90.08184091619547,20.419946574213554,88.50464349654727,83.19240387621133,114.68612066270715,45.97054477251416,81.8804143340249,44.39334735286596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.3051493364405,48.49406064395126,,,,,,,66.10844013754304,20.419946574213554,287.23151837221866,25.46697831708775,67.37019807326159,141.54870840319418,281.86904714541487,147.54205859785728,295.1175054704596,88.23943561908553,292.27855011509286,155.74348518002785
labeled-data,111622_Cropped_ROI_1,img43507.png,143.39111370030412,35.87648128676577,156.32413254141926,44.077907868936336,146.86094802353017,55.118289806473626,149.38446389496727,47.86318167609198,156.32413254141926,55.43372929040325,167.6799539628862,67.42042967972947,179.98209383614204,77.51449316547786,187.868080934383,82.87696439228168,,,,,,,,,125.0956236323852,114.42091278524538,117.84051550200353,63.63515587257382,,,155.69325357356,21.681704509932104,157.27045099320821,80.03800903691496,88.18920401261765,21.05082554207283,87.24288556082873,82.56152490835206,113.4243627269886,47.54774219216233,80.61865639830636,47.86318167609198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.86094802353017,14.742035863480083,,,,,,,67.05475858933197,21.681704509932104,285.6543209525705,25.46697831708775,66.4238796214727,138.3943135638978,279.34553127397777,146.911179629998,294.48662650260036,87.92399613515587,292.90942908295216,157.0052431157464
labeled-data,111622_Cropped_ROI_1,img44258.png,291.96311063116326,121.67602091562705,272.0904231435961,127.03849214243087,275.8756969507517,110.95107846201938,280.6072892096963,119.46794452811957,270.5132257239479,116.94442865668248,259.157404302481,111.89739691380831,246.22438546136584,108.42756259058228,235.4994430077582,103.06509136377846,,,,,,,252.5331751399586,92.97102787803007,125.72650260024447,116.3135496888232,130.77353434311868,67.10499019579984,,,155.69325357356,20.104507090283903,156.95501150927856,81.2997669726335,88.82008298047693,21.05082554207283,88.18920401261765,80.66888800477423,120.048591889511,46.601423740373434,81.56497485009528,46.91686322430306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.26948478217632,20.419946574213554,286.91607888828906,22.943462445650653,63.900363750035595,141.8641478871238,279.0300917900481,150.06557446929438,295.1175054704596,88.23943561908553,292.5939895990225,157.9515615675353
labeled-data,111622_Cropped_ROI_1,img51959.png,283.446244565063,108.11212310665266,266.7279519167923,103.69597033163774,283.446244565063,97.07174116911534,278.0837733382592,101.48789394413026,274.61393901503317,97.07174116911534,270.5132257239479,86.03135923157805,267.9897098525108,73.09834039046294,,,,,,,,,,,126.35738156810375,114.10547330131575,95.12887265906967,92.02470942624115,,,157.27045099320821,19.47362812242463,157.90132996106746,79.7225695529853,88.82008298047693,21.366265026002452,88.50464349654727,82.56152490835206,120.36403137344062,48.49406064395126,81.24953536616563,48.49406064395126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.00107704112087,19.78906760635428,284.39256301685197,20.104507090283903,66.73931910540232,139.3406320156867,280.29184972576667,145.01854272642018,293.5403080508114,85.08504077978915,291.6476711472336,156.37436414788712
labeled-data,111622_Cropped_ROI_1,img52820.png,282.18448662934446,87.2931171672966,267.04339140072193,96.75630168518572,271.7749836596665,77.82993264940748,272.4058626275257,88.23943561908553,266.7279519167923,86.66223819943733,250.9559777203104,80.66888800477423,249.0633408167326,68.05130864758874,,,,,,,,,,,127.30370001989264,115.3672312370343,94.18255420728075,95.49454374946717,,,157.27045099320821,20.419946574213554,158.2167694449971,79.7225695529853,87.873764528688,21.366265026002452,87.55832504475838,81.61520645656313,118.4713944698628,48.178621160021606,81.24953536616563,47.54774219216233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.37019807326159,18.21187018670608,284.39256301685197,21.366265026002452,65.79300065361342,138.3943135638978,282.18448662934446,149.11925601750545,294.1711870186707,87.60855665122625,291.6476711472336,155.4280456960982
