scorer,,,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais,Thais
labeled-data,111622_Cropped_ROI_0,img09874.png,,,194.43801187871213,58.05579868708972,206.6293216630197,40.55032822757113,201.31516098780872,50.55345420443891,197.5639887464833,46.48968427633636,187.24826508283843,38.98733979368555,173.18136917786808,29.92200687714913,,,,,,,,,,,190.3742419506096,114.94857768052518,170.36798999687403,101.81947483588624,203.81594248202566,98.69349796811505,149.73654266958425,22.732260081275427,153.8003125976868,81.50062519537357,218.8206314473273,17.418099406064414,225.38518286964677,78.99984370115664,193.81281650515785,45.55189121600503,228.19856205064082,43.988902782119425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.137605501719335,45.86448890278214,,,,,,,,,,,,,13.443951234760917,18.668490153172883,236.3261019068459,20.23147858705849,20.32110034385751,144.02016255079712,232.57492966552047,147.45873710534542,6.879399812441449,85.56439512347609,8.129790559549917,152.77289778055643
labeled-data,111622_Cropped_ROI_0,img10756.png,,,192.2498280712723,59.93138480775244,207.56711472335104,46.17708658955925,200.06477024070023,53.9920287589872,196.93879337292907,48.99046577055333,187.56086276961554,39.61253516723977,174.43175992497657,31.48499531103471,,,,,,,,,,,189.1238512035011,114.94857768052518,170.36798999687403,102.44467020944046,203.50334479524855,99.94388871522352,149.42394498280714,21.48186933416696,154.42550797124102,84.00140668959051,219.1332291341044,17.730697092841524,225.69778055642388,78.37464832760239,195.68840262582057,45.86448890278214,228.51115973741798,42.738512035010956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6943419818694,23.044857768052537,232.88752735229758,21.48186933416696,19.383307283526165,143.3949671772429,233.82532041262897,145.58315098468273,6.5668021256643385,85.87699281025323,7.817192872772807,152.14770240700219
labeled-data,111622_Cropped_ROI_0,img11892.png,141.2964051266021,37.11175367302283,154.42550797124102,37.73694904657708,152.2373241638012,56.18021256642703,151.61212879024697,43.051109721788066,158.48927789934356,45.23929352922789,174.11916223819946,43.988902782119425,185.3726789621757,36.48655829946861,190.3742419506096,32.42278837136607,,,,,,,,,189.43644889027826,116.19896842763364,171.93097843075964,103.69506095654893,205.0663332291341,98.69349796811505,147.8609565489216,21.79446702094407,154.73810565801813,82.43841825570493,217.88283838699596,17.418099406064414,226.010378243201,78.6872460143795,199.75217255392312,47.42747733666772,229.4489527977493,44.30150046889656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.17042825883095,15.542513285401725,,,,,,,,,,,,,17.50772116286346,18.355892466395773,236.3261019068459,17.418099406064414,20.0085026570804,142.76977180368866,235.38830884651458,145.2705532979056,6.879399812441449,85.56439512347609,8.442388246327042,152.77289778055643
labeled-data,111622_Cropped_ROI_0,img11893.png,118.78937167864963,16.167708658955945,137.85783057205379,25.233041575492365,126.60431384807758,35.861362925914364,128.47989996874026,25.858236949046614,137.23263519849957,31.48499531103471,156.92628946545796,42.738512035010956,177.8703344795249,43.988902782119425,190.9994373241638,44.92669584245078,,,,,,,,,190.3742419506096,113.07299155986246,170.9931853704283,104.00765864332604,204.753735542357,99.00609565489216,150.36173804313853,21.79446702094407,152.86251953735547,82.75101594248204,219.75842450765867,17.105501719287304,225.69778055642388,78.6872460143795,195.06320725226635,48.05267271022197,227.5733666770866,47.74007502344486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.73185370428263,14.604720225070366,,,,,,,,,,,,,16.882525789309213,17.730697092841524,232.26233197874336,17.105501719287304,19.695904970303275,143.70756486402001,234.4505157861832,147.1461394185683,6.5668021256643385,86.50218818380745,8.754985933104152,156.83666770865898
labeled-data,111622_Cropped_ROI_0,img11899.png,140.983807439825,40.86292591434827,130.04288840262586,51.803844951547376,128.16730228196315,38.04954673335419,130.04288840262586,43.988902782119425,123.16573929352928,43.363707408565205,104.09728040012509,43.988902782119425,89.40518912160054,46.48968427633636,76.90128165051583,51.178649577993156,,,,,,,,,190.06164426383248,114.01078462019382,170.68058768365114,103.69506095654893,206.0041262894655,99.94388871522352,148.79874960925292,22.10706470772118,154.1129102844639,82.75101594248204,218.50803376055018,17.730697092841524,225.69778055642388,78.6872460143795,194.12541419193502,47.74007502344486,228.19856205064082,43.051109721788066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.40831509846832,13.979524851516118,,,,,,,,,,,,,16.25733041575498,18.98108783995002,233.82532041262897,18.355892466395773,21.258893404188868,143.0823694904658,233.20012503907475,146.52094404501406,7.504595185995683,84.62660206314476,9.067583619881276,154.335886214442
labeled-data,111622_Cropped_ROI_0,img11905.png,159.11447327289778,65.24554548296345,170.36798999687403,54.30462644576431,182.87189746795877,66.18333854329481,169.4301969365427,61.806970928415154,178.80812753985623,56.80540793998125,189.43644889027826,44.61409815567367,189.1238512035011,31.797592997811847,181.30890903407317,27.421225382932192,,,,,,,,,188.81125351672398,114.94857768052518,170.05539231009692,102.13207252266335,205.0663332291341,99.31869334166927,150.04914035636136,21.48186933416696,155.0507033447953,83.6888090028134,218.8206314473273,17.105501719287304,226.010378243201,79.62503907471086,194.43801187871213,47.42747733666772,228.51115973741798,45.23929352922789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.58555798687094,14.292122538293228,,,,,,,,,,,,,18.132916536417696,18.668490153172883,235.0757111597374,16.167708658955945,22.821881838074447,147.45873710534542,235.38830884651458,148.08393247889967,7.817192872772807,82.75101594248204,10.005376680212635,151.52250703344794
labeled-data,111622_Cropped_ROI_0,img11911.png,117.53898093154116,46.8022819631135,135.35704907783685,39.92513285401691,138.48302594560806,56.49281025320414,130.9806814629572,47.74007502344486,140.983807439825,48.36527039699908,154.42550797124102,43.988902782119425,166.61681775554865,41.8007189746796,176.6199437324164,41.48812128790249,,,,,,,,,190.9994373241638,114.32338230697093,170.05539231009692,103.69506095654893,204.44113785557988,99.00609565489216,148.4861519224758,21.16927164738982,155.0507033447953,82.43841825570493,219.1332291341044,18.043294779618662,225.38518286964677,78.6872460143795,195.06320725226635,49.92825883088466,228.19856205064082,46.8022819631135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.450203188496474,13.354329477961898,,,,,,,,,,,,,14.381744295092275,18.355892466395773,236.3261019068459,17.105501719287304,20.946295717411758,143.3949671772429,236.63869959362302,146.52094404501406,5.94160675211009,84.62660206314476,9.380181306658386,158.71225382932167
labeled-data,111622_Cropped_ROI_0,img12002.png,201.31516098780872,66.80853391684903,187.87346045639265,59.93138480775244,209.44270084401376,52.741638011878734,199.1269771803689,60.869177868083796,196.62619568615196,53.67943107221009,189.43644889027826,42.425914348233846,182.2467020944045,31.797592997811847,,,,,,,,,,,189.74904657705537,115.5737730540794,170.9931853704283,104.63285401688029,204.12854016880277,99.94388871522352,150.04914035636136,22.10706470772118,153.8003125976868,82.1258205689278,218.50803376055018,17.730697092841524,226.32297592997816,78.06205064082528,196.31359799937485,45.23929352922789,227.8859643638637,42.113316661456736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.39268521412946,150.5847139731166,,,,,,,,,,,,,15.632135042200744,18.355892466395773,233.51272272585186,17.105501719287304,20.0085026570804,145.58315098468273,232.26233197874336,145.89574867145984,6.879399812441449,84.93919974992187,9.380181306658386,152.46030009377932
labeled-data,111622_Cropped_ROI_0,img12063.png,,,173.80656455142235,50.86605189121602,184.12228821506721,69.6219130978431,175.3695529853079,62.119568615192264,182.2467020944045,58.99359174742108,192.87502344482652,47.42747733666772,189.74904657705537,33.360581431697426,,,,,,,,,,,190.9994373241638,116.19896842763364,172.24357611753675,104.00765864332604,204.753735542357,100.25648640200063,148.1735542356987,22.419662394498317,154.73810565801813,81.81322288215068,218.19543607377307,17.105501719287304,224.75998749609255,79.31244138793375,194.12541419193502,48.36527039699908,228.8237574241951,47.11487964989061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.76155048452642,15.542513285401725,,,,,,,,,,,,,16.882525789309213,14.917317911847476,238.51428571428573,16.167708658955945,20.633698030634633,144.33276023757423,233.51272272585186,145.89574867145984,6.5668021256643385,85.87699281025323,8.442388246327042,154.64848390121915
labeled-data,111622_Cropped_ROI_0,img12068.png,,,188.49865582994687,66.18333854329481,198.1891841200375,54.61722413254145,197.8765864332604,64.30775242263209,190.3742419506096,56.80540793998125,184.43488590184432,44.30150046889656,181.30890903407317,31.797592997811847,180.05851828696467,26.170834635823724,,,,,,,,,189.43644889027826,114.01078462019382,166.92941544232576,103.69506095654893,204.753735542357,99.31869334166927,150.04914035636136,22.419662394498317,155.0507033447953,83.06361362925915,220.07102219443578,18.355892466395773,225.38518286964677,78.06205064082528,196.00100031259768,48.36527039699908,228.19856205064082,46.17708658955925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.56555173491716,14.292122538293228,,,,,,,,,,,,,15.632135042200744,17.730697092841524,234.4505157861832,15.542513285401725,19.695904970303275,144.33276023757423,232.26233197874336,144.33276023757423,6.879399812441449,88.06517661769306,8.442388246327042,158.71225382932167
labeled-data,111622_Cropped_ROI_0,img12178.png,,,180.05851828696467,59.93138480775244,191.9372303844952,72.43529227883715,180.05851828696467,65.24554548296345,189.1238512035011,60.869177868083796,198.1891841200375,45.86448890278214,195.06320725226635,32.735386058143206,,,,,,,173.18136917786808,46.17708658955925,,,190.3742419506096,114.63597999374807,171.61838074398253,103.69506095654893,203.50334479524855,99.63129102844641,150.04914035636136,22.732260081275427,153.4877149109097,82.1258205689278,218.8206314473273,18.043294779618662,225.69778055642388,79.31244138793375,197.25139105970618,47.42747733666772,228.19856205064082,43.676305095342315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.78780869021573,150.5847139731166,,,,,,,,,,,,,17.82031884964057,18.355892466395773,235.7009065332917,15.855110972178835,18.75811190997193,143.3949671772429,234.13791809940608,145.2705532979056,5.94160675211009,84.62660206314476,9.067583619881276,153.71069084088776
labeled-data,111622_Cropped_ROI_0,img15228.png,211.9434823382307,72.12269459206004,196.93879337292907,74.93607377305409,215.69465457955613,60.24398249452955,207.25451703657393,68.0589246639575,202.25295404814005,63.68255704907784,189.43644889027826,53.054235698655845,178.182932166302,41.48812128790249,180.37111597374184,30.54720225070338,,,,,,,,,190.3742419506096,114.01078462019382,170.36798999687403,103.38246326977182,204.12854016880277,100.88168177555488,150.04914035636136,22.732260081275427,153.17511722413258,84.00140668959051,218.19543607377307,17.105501719287304,224.75998749609255,78.99984370115664,196.31359799937485,48.67786808377619,228.19856205064082,46.17708658955925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.28390121913104,146.83354173179117,,,,,,,,,,,,,15.944732728977868,18.98108783995002,235.38830884651458,17.730697092841524,20.946295717411758,143.0823694904658,235.38830884651458,146.83354173179117,7.817192872772807,83.37621131603626,9.69277899343551,154.64848390121915
labeled-data,111622_Cropped_ROI_0,img15233.png,228.19856205064082,42.113316661456736,214.13166614567052,57.74320100031261,212.56867771178497,37.73694904657708,216.94504532666457,46.48968427633636,208.81750547045954,46.17708658955925,193.18762113160363,43.363707408565205,180.99631134729606,38.3621444201313,,,,,,,,,,,191.31203501094092,114.32338230697093,170.36798999687403,101.81947483588624,204.44113785557988,100.25648640200063,150.36173804313853,22.419662394498317,155.67589871834952,82.75101594248204,218.50803376055018,18.668490153172883,225.38518286964677,78.99984370115664,197.5639887464833,47.11487964989061,228.51115973741798,44.61409815567367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0507033447953,137.14301344170053,,,,,,,,,,,,,17.82031884964057,19.29368552672713,234.7631134729603,17.105501719287304,19.383307283526165,144.64535792435134,233.20012503907475,146.52094404501406,6.254204438887214,83.06361362925915,7.817192872772807,152.77289778055643
labeled-data,111622_Cropped_ROI_0,img15236.png,,,199.439574867146,57.4306033135355,217.88283838699596,48.67786808377619,209.44270084401376,56.18021256642703,207.56711472335104,50.55345420443891,196.00100031259768,36.173960612691474,184.7474835886215,30.85979993748049,,,,,,,,,,,189.43644889027826,114.63597999374807,172.24357611753675,103.38246326977182,205.69152860268838,99.00609565489216,150.04914035636136,21.48186933416696,153.4877149109097,83.6888090028134,217.25764301344174,17.105501719287304,226.010378243201,77.74945295404817,195.06320725226635,47.42747733666772,228.8237574241951,44.92669584245078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.19543607377307,83.06361362925915,,,,,,,,,,,,,14.6943419818694,16.792904032510194,234.13791809940608,15.855110972178835,18.445514223194806,141.5193810565802,232.26233197874336,145.2705532979056,7.191997499218573,85.25179743669898,7.817192872772807,154.0232885276649
labeled-data,111622_Cropped_ROI_0,img15238.png,,,200.68996561425445,59.30618943419822,217.25764301344174,48.05267271022197,210.06789621756803,57.4306033135355,206.6293216630197,50.86605189121602,195.37580493904346,40.55032822757113,185.0600812753986,32.42278837136607,,,,,,,,,,,190.6868396373867,114.01078462019382,170.36798999687403,104.00765864332604,203.50334479524855,99.94388871522352,149.42394498280714,22.10706470772118,154.42550797124102,82.75101594248204,218.50803376055018,16.792904032510194,225.38518286964677,78.37464832760239,196.93879337292907,47.74007502344486,228.8237574241951,47.11487964989061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.45207877461706,43.363707408565205,,,,,,,,,,,,,16.25733041575498,15.855110972178835,237.57649265395435,14.917317911847476,20.633698030634633,143.70756486402001,233.51272272585186,147.45873710534542,5.62900906533298,86.18959049703034,6.879399812441449,154.64848390121915
labeled-data,111622_Cropped_ROI_0,img15242.png,,,200.06477024070023,60.556580181306686,215.69465457955613,52.429040325101624,208.19231009690532,59.30618943419822,205.0663332291341,52.429040325101624,194.75060956548924,40.23773054079402,181.62150672085028,32.735386058143206,,,,,,,,,,,191.62463269771803,115.26117536730229,170.05539231009692,104.00765864332604,202.25295404814005,100.25648640200063,150.04914035636136,21.16927164738982,154.1129102844639,83.37621131603626,219.44582682088156,17.730697092841524,225.69778055642388,79.62503907471086,198.50178180681462,47.11487964989061,228.51115973741798,44.61409815567367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.44113785557988,67.43372929040328,,,,,,,,,,,,,17.195123476086337,17.418099406064414,235.7009065332917,16.792904032510194,18.445514223194806,142.1445764301344,234.7631134729603,147.1461394185683,6.879399812441449,83.6888090028134,7.817192872772807,154.0232885276649
labeled-data,111622_Cropped_ROI_0,img15243.png,,,201.0025633010316,60.24398249452955,215.69465457955613,52.116442638324486,209.44270084401376,58.99359174742108,206.94191934979682,50.2408565176618,195.68840262582057,38.04954673335419,182.55929978118166,33.360581431697426,,,,,,,,,,,189.43644889027826,115.26117536730229,171.61838074398253,102.75726789621757,204.12854016880277,99.31869334166927,150.36173804313853,21.79446702094407,155.3633010315724,82.75101594248204,219.1332291341044,16.480306345733055,224.75998749609255,78.6872460143795,195.37580493904346,48.99046577055333,229.76155048452642,46.48968427633636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.92941544232576,71.18490153172868,,,,,,,,,,,,,15.00693966864651,18.668490153172883,235.7009065332917,19.29368552672713,20.633698030634633,143.3949671772429,232.88752735229758,145.2705532979056,6.254204438887214,82.75101594248204,8.129790559549917,150.5847139731166
labeled-data,111622_Cropped_ROI_0,img17043.png,,,208.50490778368243,51.491247264770266,204.12854016880277,31.797592997811847,207.8797124101282,39.29993748046266,202.25295404814005,39.61253516723977,187.56086276961554,40.23773054079402,171.30578305720542,39.92513285401691,,,,,,,,,,,190.9994373241638,114.94857768052518,171.61838074398253,101.5068771491091,205.69152860268838,99.63129102844641,149.42394498280714,22.419662394498317,153.8003125976868,83.6888090028134,219.75842450765867,18.355892466395773,225.07258518286966,78.99984370115664,196.31359799937485,46.48968427633636,229.1363551109722,44.30150046889656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.381744295092275,22.10706470772118,233.20012503907475,23.357455454829648,19.07070959674904,144.33276023757423,232.57492966552047,146.83354173179117,8.129790559549917,88.06517661769306,9.380181306658386,152.14770240700219
labeled-data,111622_Cropped_ROI_0,img18155.png,,,192.2498280712723,57.11800562675839,211.00568927789936,61.806970928415154,198.50178180681462,61.181775554860906,201.0025633010316,55.55501719287278,205.0663332291341,41.17552360112538,205.69152860268838,24.607846201938116,,,,,,,,,,,188.81125351672398,112.44779618630824,171.93097843075964,103.38246326977182,204.753735542357,100.88168177555488,148.4861519224758,23.044857768052537,153.17511722413258,83.37621131603626,219.1332291341044,17.105501719287304,226.010378243201,78.99984370115664,196.31359799937485,44.92669584245078,229.4489527977493,44.61409815567367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.381744295092275,20.5440762738356,232.88752735229758,19.29368552672713,18.75811190997193,142.45717411691155,234.4505157861832,143.3949671772429,6.879399812441449,85.56439512347609,9.380181306658386,153.39809315411065
labeled-data,111622_Cropped_ROI_0,img18232.png,,,193.50021881838074,54.92982181931856,210.06789621756803,62.432166301969374,198.50178180681462,59.93138480775244,202.87814942169427,55.24241950609567,206.94191934979682,38.67474210690844,201.94035636136294,25.233041575492365,,,,,,,,,,,189.1238512035011,116.51156611441075,171.61838074398253,103.69506095654893,206.94191934979682,99.63129102844641,150.36173804313853,21.48186933416696,155.98849640512663,83.06361362925915,216.31984995311035,15.542513285401725,224.75998749609255,78.6872460143795,195.06320725226635,46.48968427633636,229.4489527977493,47.42747733666772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.83282275711166,121.20053141606752,,,,,,,,,,,16.882525789309213,20.23147858705849,235.7009065332917,19.29368552672713,20.946295717411758,144.95795561112848,235.0757111597374,146.83354173179117,8.754985933104152,85.87699281025323,8.442388246327042,152.14770240700219
